Id. zařízení;Typ;Název zařízení;Obec;Ulice;Č.p.;Č.o.;M.část.;PSČ;Cizí vyučovací jazyk;Kapacita;Platnost zařízení;address
102602042;B00;Základní škola;Čistá;Tyršova;127;;Čistá;27034;;240;Platné;Čistá, Tyršova 127
114100501;G21;Školní družina;Čistá;Tyršova;127;;Čistá;27034;;50;Platné;Čistá, Tyršova 127
102762180;L11;Školní jídelna;Čistá;Tyršova;127;;Čistá;27034;;200;Platné;Čistá, Tyršova 127
107518023;A00;Mateřská škola;Jesenice;Oráčovská;228;;Jesenice;27033;;88;Platné;Jesenice, Oráčovská 228
102602051;B00;Základní škola;Jesenice;Školní;323;;Jesenice;27033;;400;Platné;Jesenice, Školní 323
114100039;G21;Školní družina;Jesenice;Školní;323;;Jesenice;27033;;75;Platné;Jesenice, Školní 323
114100047;L11;Školní jídelna;Jesenice;Školní;323;;Jesenice;27033;;350;Platné;Jesenice, Školní 323
150074905;L13;Školní jídelna - výdejna;Jesenice;Oráčovská;228;;Jesenice;27033;;78;Platné;Jesenice, Oráčovská 228
107518431;A00;Mateřská škola;Kounov;;101;;Kounov;27006;;35;Platné;Kounov, 101
102602077;B00;Základní škola;Kounov;;196;;Kounov;27006;;200;Platné;Kounov, 196
114100071;G21;Školní družina;Kounov;;196;;Kounov;27006;;75;Platné;Kounov, 196
102762619;L11;Školní jídelna;Kounov;;196;;Kounov;27006;;200;Platné;Kounov, 196
107518066;A00;Mateřská škola;Křivoklát;;123;;Křivoklát;27023;;50;Platné;Křivoklát, 123
102602085;B00;Základní škola;Křivoklát;;157;;Křivoklát;27023;;300;Platné;Křivoklát, 157
114100098;G21;Školní družina;Křivoklát;;157;;Křivoklát;27023;;60;Platné;Křivoklát, 157
150027451;G22;Školní klub;Křivoklát;;157;;Křivoklát;27023;;20;Platné;Křivoklát, 157
102762635;L11;Školní jídelna;Křivoklát;;157;;Křivoklát;27023;;350;Platné;Křivoklát, 157
150059272;A00;Mateřská škola;Lužná;Školská;447;;Lužná;27051;;70;Platné;Lužná, Školská 447
102602107;B00;Základní škola;Lužná;Masarykovo nám.;252;;Lužná;27051;;250;Platné;Lužná, Masarykovo nám. 252
114100144;G21;Školní družina;Lužná;Masarykovo nám.;252;;Lužná;27051;;50;Platné;Lužná, Masarykovo nám. 252
102762651;L11;Školní jídelna;Lužná;Masarykovo nám.;252;;Lužná;27051;;310;Platné;Lužná, Masarykovo nám. 252
181007011;L13;Školní jídelna - výdejna;Lužná;Školská;447;;Lužná;27051;;70;Platné;Lužná, Školská 447
150040679;A00;Mateřská škola;Slabce;;42;;Slabce;27041;;28;Platné;Slabce, 42
102602379;B00;Základní škola;Slabce;;42;;Slabce;27041;;200;Platné;Slabce, 42
114100284;G21;Školní družina;Slabce;;42;;Slabce;27041;;30;Platné;Slabce, 42
162104197;L11;Školní jídelna;Slabce;;42;;Slabce;27041;;100;Platné;Slabce, 42
107518392;A00;Mateřská škola;Šanov;;119;;Šanov;27031;;52;Platné;Šanov, 119
102602395;B00;Základní škola;Šanov;;91;;Šanov;27031;;248;Platné;Šanov, 91
114100276;G21;Školní družina;Šanov;;91;;Šanov;27031;;50;Platné;Šanov, 91
102762279;L11;Školní jídelna;Šanov;;91;;Šanov;27031;;450;Platné;Šanov, 91
181114500;L13;Školní jídelna - výdejna;Šanov;;119;;Šanov;27031;;59;Platné;Šanov, 119
107518350;A00;Mateřská škola;Roztoky;;193;;Roztoky;27023;;50;Platné;Roztoky, 193
102638331;B00;Základní škola;Roztoky;;230;;Roztoky;27023;;100;Platné;Roztoky, 230
114100241;G21;Školní družina;Roztoky;;230;;Roztoky;27023;;75;Platné;Roztoky, 230
102762511;L11;Školní jídelna;Roztoky;;193;;Roztoky;27023;;150;Platné;Roztoky, 193
102638349;B00;Základní škola;Lubná;;228;;Lubná;27036;;300;Platné;Lubná, 228
114100136;G21;Školní družina;Lubná;;228;;Lubná;27036;;75;Platné;Lubná, 228
150009348;G22;Školní klub;Lubná;;228;;Lubná;27036;;25;Platné;Lubná, 228
150009356;L11;Školní jídelna;Lubná;;75;;Lubná;27036;;309;Platné;Lubná, 75
107518112;A00;Mateřská škola;Lubná;;204;;Lubná;27036;;69;Platné;Lubná, 204
107518554;A00;Mateřská škola;Hředle;;204;;Hředle;27008;;28;Platné;Hředle, 204
102586870;B00;Základní škola;Hředle;;204;;Hředle;27008;;40;Platné;Hředle, 204
114100021;G21;Školní družina;Hředle;;204;;Hředle;27008;;30;Platné;Hředle, 204
102762201;L11;Školní jídelna;Hředle;;204;;Hředle;27008;;60;Platné;Hředle, 204
107518031;A00;Mateřská škola;Kněževes;Jižní;373;;Kněževes;27001;;75;Platné;Kněževes, Jižní 373
102602069;B00;Základní škola;Kněževes;Husovo náměstí;100;;Kněževes;27001;;325;Platné;Kněževes, Husovo náměstí 100
114100055;G21;Školní družina;Kněževes;Husovo náměstí;100;;Kněževes;27001;;50;Platné;Kněževes, Husovo náměstí 100
108027619;L11;Školní jídelna;Kněževes;Jižní;373;;Kněževes;27001;;130;Platné;Kněževes, Jižní 373
102602352;B00;Základní škola;Mšec;;171;;Mšec;27064;;317;Platné;Mšec, 171
102762295;L11;Školní jídelna;Mšec;;46;;Mšec;27064;;470;Platné;Mšec, 46
114100250;G21;Školní družina;Mšec;;46;;Mšec;27064;;159;Platné;Mšec, 46
107518333;A00;Mateřská škola;Mšec;;46;;Mšec;27064;;125;Platné;Mšec, 46
181070553;A00;Mateřská škola;Kroučová;;124;;Kroučová;27054;;28;Platné;Kroučová, 124
181070561;L13;Školní jídelna - výdejna;Kroučová;;124;;Kroučová;27054;;28;Platné;Kroučová, 124
181075521;B00;Základní škola;Řevničov;Masarykova;211;;Řevničov;27054;;250;Platné;Řevničov, Masarykova 211
181075806;A00;Mateřská škola;Řevničov;Benešova;502;;;27054;;55;Platné;Řevničov, Benešova 502
181075814;G21;Školní družina;Řevničov;Masarykova;211;;Řevničov;27054;;90;Platné;Řevničov, Masarykova 211
181075822;L11;Školní jídelna;Řevničov;Masarykova;211;;Řevničov;27054;;300;Platné;Řevničov, Masarykova 211
181075831;L13;Školní jídelna - výdejna;Řevničov;Benešova;502;;;27054;;55;Platné;Řevničov, Benešova 502
047234601;A00;Mateřská škola;České Budějovice;Lipenská;1978;3;České Budějovice 3;37001;;85;Platné;České Budějovice, Lipenská 1978/3
150003161;L13;Školní jídelna - výdejna;České Budějovice;Lipenská;1978;3;České Budějovice 3;37001;;85;Platné;České Budějovice, Lipenská 1978/3
049020790;A00;Mateřská škola;České Budějovice;Na Sadech;2035;19;České Budějovice 3;37001;;75;Platné;České Budějovice, Na Sadech 2035/19
150003170;L13;Školní jídelna - výdejna;České Budějovice;Na Sadech;2035;19;České Budějovice 3;37001;;75;Platné;České Budějovice, Na Sadech 2035/19
060074868;A00;Mateřská škola;České Budějovice;Na Zlaté stoce;565;12;České Budějovice 2;37005;;20;Platné;České Budějovice, Na Zlaté stoce 565/12
102463735;L11;Školní jídelna;České Budějovice;Na Zlaté stoce;565;12;České Budějovice 2;37005;;25;Platné;České Budějovice, Na Zlaté stoce 565/12
163103194;A00;Mateřská škola;České Budějovice;Dlouhá;889;35;České Budějovice 2;37011;;20;Platné;České Budějovice, Dlouhá 889/35
060076518;B00;Základní škola;Trhové Sviny;Nové město;228;;Trhové Sviny;37401;;180;Platné;Trhové Sviny, Nové město 228
150071329;C00;Střední škola;České Budějovice;Dlouhá;889;35;České Budějovice 2;37011;;20;Platné;České Budějovice, Dlouhá 889/35
110002067;G21;Školní družina;České Budějovice;Dlouhá;889;35;České Budějovice 2;37011;;75;Platné;České Budějovice, Dlouhá 889/35
181060019;L13;Školní jídelna - výdejna;Trhové Sviny;Nové město;228;;Trhové Sviny;37401;;20;Platné;Trhové Sviny, Nové město 228
060075961;A00;Mateřská škola;České Budějovice;Riegrova;1812;1;České Budějovice 3;37001;;28;Platné;České Budějovice, Riegrova 1812/1
107530961;B00;Základní škola;České Budějovice;Riegrova;1812;1;České Budějovice 3;37001;;84;Platné;České Budějovice, Riegrova 1812/1
110028538;C00;Střední škola;České Budějovice;Riegrova;1812;1;České Budějovice 3;37001;;27;Platné;České Budějovice, Riegrova 1812/1
110028503;G21;Školní družina;České Budějovice;Riegrova;1812;1;České Budějovice 3;37001;;30;Platné;České Budějovice, Riegrova 1812/1
110028511;H21;Internát;České Budějovice;Riegrova;1812;1;České Budějovice 3;37001;;42;Platné;České Budějovice, Riegrova 1812/1
150006578;J11;Dětský domov;České Budějovice;Riegrova;1812;1;České Budějovice 3;37001;;24;Platné;České Budějovice, Riegrova 1812/1
110028520;K20;Speciálně pedagogické centrum;České Budějovice;Riegrova;1812;1;České Budějovice 3;37001;;neuvádí se;Platné;České Budějovice, Riegrova 1812/1
102463425;L11;Školní jídelna;České Budějovice;Riegrova;1812;1;České Budějovice 3;37001;;150;Platné;České Budějovice, Riegrova 1812/1
181105349;G22;Školní klub;České Budějovice;Riegrova;1812;1;České Budějovice 3;37001;;20;Platné;České Budějovice, Riegrova 1812/1
110002041;A00;Mateřská škola;České Budějovice;B. Němcové;585;54;České Budějovice 7;37001;;35;Platné;České Budějovice, B. Němcové 585/54
110028350;B00;Základní škola;České Budějovice;Štítného;57;3;České Budějovice 6;37001;;300;Platné;České Budějovice, Štítného 57/3
060075856;C00;Střední škola;České Budějovice;Štítného;57;3;České Budějovice 6;37001;;28;Platné;České Budějovice, Štítného 57/3
110028368;G21;Školní družina;České Budějovice;Štítného;57;3;České Budějovice 6;37001;;40;Platné;České Budějovice, Štítného 57/3
150004800;G22;Školní klub;České Budějovice;Štítného;57;3;České Budějovice 6;37001;;30;Platné;České Budějovice, Štítného 57/3
110036964;K20;Speciálně pedagogické centrum;České Budějovice;Štítného;57;3;České Budějovice 6;37001;;neuvádí se;Platné;České Budějovice, Štítného 57/3
181060884;L13;Školní jídelna - výdejna;České Budějovice;Štítného;57;3;České Budějovice 6;37001;;20;Platné;České Budějovice, Štítného 57/3
060077689;A00;Mateřská škola;České Budějovice;Zachariášova;2089;5;České Budějovice 3;37004;;60;Platné;České Budějovice, Zachariášova 2089/5
102003017;K20;Speciálně pedagogické centrum;České Budějovice;Zachariášova;2089;5;České Budějovice 3;37004;;neuvádí se;Platné;České Budějovice, Zachariášova 2089/5
102463441;L11;Školní jídelna;České Budějovice;Zachariášova;2089;5;České Budějovice 3;37004;;60;Platné;České Budějovice, Zachariášova 2089/5
163103232;L13;Školní jídelna - výdejna;České Budějovice;U Trojice;784;11;České Budějovice 3;37004;;20;Platné;České Budějovice, U Trojice 784/11
060076003;A00;Mateřská škola;České Budějovice;U Hvízdala;1402;9;České Budějovice 2;37011;;30;Platné;České Budějovice, U Hvízdala 1402/9
110017820;B00;Základní škola;České Budějovice;U Hvízdala;1402;9;České Budějovice 2;37011;;92;Platné;České Budějovice, U Hvízdala 1402/9
150077084;C00;Střední škola;České Budějovice;U Hvízdala;1402;9;České Budějovice 2;37011;;15;Platné;České Budějovice, U Hvízdala 1402/9
110017803;G12;Stanice zájmových činností;České Budějovice;U Hvízdala;1402;9;České Budějovice 2;37011;;neuvádí se;Platné;České Budějovice, U Hvízdala 1402/9
110017790;G21;Školní družina;České Budějovice;U Hvízdala;1402;9;České Budějovice 2;37011;;60;Platné;České Budějovice, U Hvízdala 1402/9
110017781;K20;Speciálně pedagogické centrum;České Budějovice;U Hvízdala;1402;9;České Budějovice 2;37011;;neuvádí se;Platné;České Budějovice, U Hvízdala 1402/9
110017811;L11;Školní jídelna;České Budějovice;U Hvízdala;1402;9;České Budějovice 2;37011;;120;Platné;České Budějovice, U Hvízdala 1402/9
114201129;A00;Mateřská škola;České Budějovice;Čéčova;651;40;České Budějovice 3;37004;;184;Platné;České Budějovice, Čéčova 651/40
114201323;L11;Školní jídelna;České Budějovice;Čéčova;651;40;České Budějovice 3;37004;;200;Platné;České Budějovice, Čéčova 651/40
107530040;A00;Mateřská škola;Homole;Hlavní;152;;Nové Homole;37001;;55;Platné;Homole, Hlavní 152
163000158;L11;Školní jídelna;Homole;Hlavní;152;;Nové Homole;37001;;55;Platné;Homole, Hlavní 152
107530562;A00;Mateřská škola;Hrdějovice;Dlouhá;221;;Hrdějovice;37361;;56;Platné;Hrdějovice, Dlouhá 221
102463701;L11;Školní jídelna;Hrdějovice;Dlouhá;221;;Hrdějovice;37361;;230;Platné;Hrdějovice, Dlouhá 221
107530678;A00;Mateřská škola;Nová Ves;;53;;Nová Ves;37315;;28;Platné;Nová Ves, 53
163000085;L11;Školní jídelna;Nová Ves;;53;;Nová Ves;37315;;48;Platné;Nová Ves, 53
107530686;A00;Mateřská škola;Nové Hrady;Hradební;175;;Nové Hrady;37333;;105;Platné;Nové Hrady, Hradební 175
102463778;L11;Školní jídelna;Nové Hrady;Hradební;175;;Nové Hrady;37333;;105;Platné;Nové Hrady, Hradební 175
107530775;A00;Mateřská škola;Adamov;V chalupách;47;;Adamov;37371;;40;Platné;Adamov, V chalupách 47
163000042;L11;Školní jídelna;Adamov;V chalupách;47;;Adamov;37371;;40;Platné;Adamov, V chalupách 47
107530821;A00;Mateřská škola;Slavče;;55;;Slavče;37321;;40;Platné;Slavče, 55
163000069;L11;Školní jídelna;Slavče;;55;;Slavče;37321;;50;Platné;Slavče, 55
060077069;A00;Mateřská škola;České Budějovice;Větrná;966;24;České Budějovice 2;37005;;192;Platné;České Budějovice, Větrná 966/24
102475156;L11;Školní jídelna;České Budějovice;Větrná;966;24;České Budějovice 2;37005;;250;Platné;České Budějovice, Větrná 966/24
060077077;A00;Mateřská škola;České Budějovice;Papírenská;1603;23;České Budějovice 7;37007;;168;Platné;České Budějovice, Papírenská 1603/23
102475148;L11;Školní jídelna;České Budějovice;Papírenská;1603;23;České Budějovice 7;37007;;202;Platné;České Budějovice, Papírenská 1603/23
060077204;A00;Mateřská škola;Týn nad Vltavou;Hlinecká 729;;;Týn nad Vltavou;37501;;323;Platné;Týn nad Vltavou, Hlinecká 729
102022771;L11;Školní jídelna;Týn nad Vltavou;Hlinecká 729;;;Týn nad Vltavou;37501;;300;Platné;Týn nad Vltavou, Hlinecká 729
102675970;A00;Mateřská škola;České Budějovice;K. Štěcha;1320;5;České Budějovice 2;37005;;314;Platné;České Budějovice, K. Štěcha 1320/5
114201269;L11;Školní jídelna;České Budějovice;K. Štěcha;1320;5;České Budějovice 2;37005;;320;Platné;České Budějovice, K. Štěcha 1320/5
107530082;A00;Mateřská škola;Čakov;;19;;Čakov;37384;;26;Platné;Čakov, 19
163000468;L13;Školní jídelna - výdejna;Čakov;;19;;Čakov;37384;;26;Platné;Čakov, 19
107530252;A00;Mateřská škola;České Budějovice;E. Pittera;36;2;České Budějovice 7;37001;;108;Platné;České Budějovice, E. Pittera 36/2
114201315;L11;Školní jídelna;České Budějovice;E. Pittera;36;2;České Budějovice 7;37001;;108;Platné;České Budějovice, E. Pittera 36/2
107530279;A00;Mateřská škola;České Budějovice;Neplachova;812;3;České Budějovice 3;37004;;130;Platné;České Budějovice, Neplachova 812/3
114201242;L11;Školní jídelna;České Budějovice;Neplachova;812;3;České Budějovice 3;37004;;400;Platné;České Budějovice, Neplachova 812/3
107530309;A00;Mateřská škola;České Budějovice;U Pramene;1882;13;České Budějovice 5;37006;;136;Platné;České Budějovice, U Pramene 1882/13
102463603;L11;Školní jídelna;České Budějovice;U Pramene;1882;13;České Budějovice 5;37006;;190;Platné;České Budějovice, U Pramene 1882/13
107530325;A00;Mateřská škola;Roudné;Ke Hřišti;122;;Roudné;37007;;56;Platné;Roudné, Ke Hřišti 122
163000018;L11;Školní jídelna;Roudné;Ke Hřišti;122;;Roudné;37007;;56;Platné;Roudné, Ke Hřišti 122
107530350;A00;Mateřská škola;České Budějovice;V. Špály;672;7;České Budějovice 5;37006;;208;Platné;České Budějovice, V. Špály 672/7
102463638;L11;Školní jídelna;České Budějovice;V. Špály;672;7;České Budějovice 5;37006;;208;Platné;České Budějovice, V. Špály 672/7
107530376;A00;Mateřská škola;České Budějovice;Pražská tř.;1502;17;České Budějovice 3;37004;;140;Platné;České Budějovice, Pražská tř. 1502/17
102463646;L11;Školní jídelna;České Budějovice;Pražská tř.;1502;17;České Budějovice 3;37004;;140;Platné;České Budějovice, Pražská tř. 1502/17
107530392;A00;Mateřská škola;Úsilné;;43;;Úsilné;37010;;26;Platné;Úsilné, 43
181074923;L11;Školní jídelna;Úsilné;;43;;Úsilné;37010;;26;Platné;Úsilné, 43
181081105;L13;Školní jídelna - výdejna;Úsilné;;43;;Úsilné;37010;;26;Platné;Úsilné, 43
107530511;A00;Mateřská škola;Dasný;;38;;Dasný;37341;;43;Platné;Dasný, 38
163000433;L13;Školní jídelna - výdejna;Dasný;;38;;Dasný;37341;;43;Platné;Dasný, 38
107530708;A00;Mateřská škola;Žár;;9;;Žár;37401;;20;Platné;Žár, 9
163100314;L13;Školní jídelna - výdejna;Žár;;9;;Žár;37401;;20;Platné;Žár, 9
107530830;A00;Mateřská škola;Srubec;Na Chalupy;44;;Srubec;37006;;124;Platné;Srubec, Na Chalupy 44
163000484;L13;Školní jídelna - výdejna;Srubec;Na Chalupy;44;;Srubec;37006;;128;Platné;Srubec, Na Chalupy 44
181054019;L11;Školní jídelna;Srubec;Horní;986;;Srubec;37006;;200;Platné;Srubec, Horní 986
181110873;B00;Základní škola;Srubec;Slunečná;1100;;Srubec;37006;;150;Platné;Srubec, Slunečná 1100
181113911;G21;Školní družina;Srubec;Slunečná;1100;;Srubec;37006;;100;Platné;Srubec, Slunečná 1100
